0.00100       967273899752990762336256.00000
0.00589       558686372137444.06250
0.01077       395750538297.24005
0.01566       4448998512.95676
0.02055       171200202.67082
0.02543       13292648.72078
0.03032       1632918.82920 
0.03521       279065.67696  
0.04009       61710.99054   
0.04498       16928.60944   
0.04987       5607.71394    
0.05475       2193.62442    
0.05964       989.35015     
0.06453       500.97915     
0.06941       277.34724     
0.07430       163.90860     
0.07919       101.35513     
0.08407       64.48272      
0.08896       41.56924      
0.09385       26.71943      
0.09873       16.76467      
0.10362       10.24008      
0.10851       5.66997       
0.11339       2.33954       
0.11828       -0.12029      
0.12317       -1.95950      
0.12805       -3.35015      
0.13294       -4.41246      
0.13783       -5.21566      
0.14271       -5.96520      
0.14760       -6.72877      
0.15248       -7.48705      
0.15737       -8.21465      
0.16226       -8.91068      
0.16714       -9.57202      
0.17203       -10.17978     
0.17692       -10.72841     
0.18180       -11.21535     
0.18669       -11.63631     
0.19158       -11.98749     
0.19646       -12.26579     
0.20135       -12.47406     
0.20624       -12.61024     
0.21112       -12.67873     
0.21601       -12.67890     
0.22090       -12.61952     
0.22578       -12.50253     
0.23067       -12.33896     
0.23556       -12.13337     
0.24044       -11.89147     
0.24533       -11.62273     
0.25022       -11.33443     
0.25510       -11.03456     
0.25999       -10.72591     
0.26488       -10.41557     
0.26976       -10.10763     
0.27465       -9.80560      
0.27954       -9.51272      
0.28442       -9.22935      
0.28931       -8.95725      
0.29420       -8.69737      
0.29908       -8.44797      
0.30397       -8.21127      
0.30886       -7.98537      
0.31374       -7.77023      
0.31863       -7.56496      
0.32352       -7.36949      
0.32840       -7.18368      
0.33329       -7.00658      
0.33818       -6.83774      
0.34306       -6.67636      
0.34795       -6.52325      
0.35284       -6.37720      
0.35772       -6.23826      
0.36261       -6.10609      
0.36750       -5.98042      
0.37238       -5.86092      
0.37727       -5.74666      
0.38216       -5.63749      
0.38704       -5.53240      
0.39193       -5.43082      
0.39682       -5.33218      
0.40170       -5.23530      
0.40659       -5.13956      
0.41148       -5.04450      
