0.00100       967273899752990762336256.00000
0.00589       558686377910443.62500
0.01077       395754230869.51575
0.01566       4449389959.93097
0.02055       171276928.84628
0.02543       13313972.71083
0.03032       1640342.92884 
0.03521       282090.28442  
0.04009       63093.87080   
0.04498       17618.67094   
0.04987       5976.10706    
0.05475       2400.82448    
0.05964       1110.56952    
0.06453       573.88636     
0.06941       321.88555     
0.07430       191.14736     
0.07919       117.69318     
0.08407       73.75222      
0.08896       46.13757      
0.09385       28.08985      
0.09873       15.91541      
0.10362       7.82188       
0.10851       2.12438       
0.11339       -2.02838      
0.11828       -5.09631      
0.12317       -7.39089      
0.12805       -9.12651      
0.13294       -10.45298     
0.13783       -11.46663     
0.14271       -12.49671     
0.14760       -13.46817     
0.15248       -14.34562     
0.15737       -15.14281     
0.16226       -15.84366     
0.16714       -16.44307     
0.17203       -16.92861     
0.17692       -17.30165     
0.18180       -17.55609     
0.18669       -17.69698     
0.19158       -17.72589     
0.19646       -17.65001     
0.20135       -17.47604     
0.20624       -17.21254     
0.21112       -16.87317     
0.21601       -16.46685     
0.22090       -16.01191     
0.22578       -15.51765     
0.23067       -15.00122     
0.23556       -14.47535     
0.24044       -13.94868     
0.24533       -13.43430     
0.25022       -12.93930     
0.25510       -12.46972     
0.25999       -12.03259     
0.26488       -11.62849     
0.26976       -11.26068     
0.27465       -10.92731     
0.27954       -10.62846     
0.28442       -10.36117     
0.28931       -10.12347     
0.29420       -9.91251      
0.29908       -9.72343      
0.30397       -9.55477      
0.30886       -9.40093      
0.31374       -9.25993      
0.31863       -9.12807      
0.32352       -9.00294      
0.32840       -8.88241      
0.33329       -8.76413      
0.33818       -8.64628      
0.34306       -8.52776      
0.34795       -8.40834      
0.35284       -8.28749      
0.35772       -8.16563      
0.36261       -8.04160      
0.36750       -7.91579      
0.37238       -7.78819      
0.37727       -7.65842      
0.38216       -7.52725      
0.38704       -7.39353      
0.39193       -7.25786      
0.39682       -7.12003      
0.40170       -6.98042      
0.40659       -6.83971      
0.41148       -6.69747      
0.41636       -6.55371      
0.42125       -6.40927      
0.42613       -6.26356      
0.43102       -6.11683      
0.43591       -5.96942      
0.44079       -5.82096      
0.44568       -5.67157      
0.45057       -5.52153      
0.45545       -5.37082      
0.46034       -5.21906      
0.46523       -5.06627      
0.47011       -4.91391      
0.47500       -4.76121      
0.47989       -4.60876      
0.48477       -4.45631      
0.48966       -4.30513      
0.49455       -4.15348      
0.49943       -4.00305      
0.50432       -3.85397      
0.50921       -3.70861      
0.51409       -3.56583      
0.51898       -3.42637      
0.52387       -3.28950      
0.52875       -3.15657      
0.53364       -3.03027      
0.53853       -2.90802      
0.54341       -2.79069      
0.54830       -2.68021      
0.55319       -2.57577      
0.55807       -2.47717      
0.56296       -2.38487      
0.56785       -2.30001      
0.57273       -2.22183      
0.57762       -2.15039      
0.58251       -2.08533      
0.58739       -2.02702      
0.59228       -1.97487      
0.59717       -1.92794      
0.60205       -1.88710      
0.60694       -1.85139      
0.61183       -1.82060      
0.61671       -1.79427      
0.62160       -1.77195      
0.62649       -1.75320      
0.63137       -1.73762      
0.63626       -1.72491      
0.64115       -1.71443      
0.64603       -1.70628      
0.65092       -1.69959      
0.65581       -1.69415      
0.66069       -1.68957      
0.66558       -1.68526      
0.67047       -1.68139      
0.67535       -1.67715      
0.68024       -1.67291      
0.68513       -1.66790      
0.69001       -1.66237      
0.69490       -1.65576      
0.69978       -1.64825      
0.70467       -1.64003      
0.70956       -1.63036      
0.71444       -1.61960      
0.71933       -1.60763      
0.72422       -1.59437      
0.72910       -1.58003      
0.73399       -1.56461      
0.73888       -1.54773      
0.74376       -1.53016      
0.74865       -1.51119      
0.75354       -1.49140      
0.75842       -1.47070      
0.76331       -1.44909      
0.76820       -1.42690      
0.77308       -1.40365      
0.77797       -1.38043      
0.78286       -1.35613      
0.78774       -1.33134      
